Streptomyces glaucescens,"['J42', '84', '65']"
Clostridium innocuum,"['J14', '339', '110', '383', '339a', '104b', 'J13', '104', '1203', '78', '1203a', '693']"
Muricaecibacterium torontonense,"['1203', '104']"
Apilactobacillus kunkeei,"['J803', '231']"
Kurthia gibsonii,"['53', 'J22']"
Tritonibacter scottomollicae,['514']
Methanothermobacter tenebrarum,"['119', 'J807']"
Lipomyces lipofer,"['186', 'J25', 'J30']"
Novimethylophilus kurashikiensis,['830']
Microbacterium agarici,"['J26', '92']"
Massilia haematophila,['830']
Caldicellulosiruptor diazotrophicus,['671']
Venturia tremulae var. tremulae,['189']
Thermococcus barossii,"['760', 'J280']"
Bifidobacterium tissieri,"['58', 'J13']"
Bombella favorum,['1543']
Paeniclostridium ghonii,"['J14', '110']"
Thermogladius calderae,['507']
Desulfosporosinus sp.,"['641', '1250']"
Thioalkalivibrio denitrificans,['925']
Leifsonia xyli subsp. cynodontis,"['J220', 'J346', '751']"
Gottschalkia purinilytica,['76']
Azohydromonas lata,"['J22', '90', '545', '595', '27', '514f', '92', '1748', '1203', '381', '1693', '84', '514', '830', '1429', 'J346', '129', '186', '269', '795', 'J142', '104', '1203a', '81', '188', '1', '215', '252', '945a', 'J27', '1715', '535', '457', '65', '220', '1611', 'J244', '693']"
Angustibacter sp.,"['1484', '830']"
Desulfotomaculum sp.,"['63a', '63', '194a', '193']"
Edwardsiella hoshinae,"['J22', '220', 'J12', '215']"
Microbacterium gilvum,"['J26', '92']"
Hypomyces chrysostomus,"['90', '189']"
Legionella dresdenensis,['585']
Sistotrema brinkmannii,"['J84', '90', '545', '514f', '11', '92', '57', '1360', '514', 'J143', 'J872', '1', '59', '1a', '119', '194', '535', '9', 'J13', '457', '830c', '693']"
Dethiosulfovibrio sp.,['906']
Luteitalea pratensis,['1426']
Lactococcus garvieae,['92']
Rhodobaca bogoriensis,['1147']
Methylophilus glucosoxydans,"['620', '1122']"
Oxalicibacterium horti,['1']
Planifilum composti,"['550', '1', '83']"
Nocardia amamiensis,"['65', 'J43']"
Komagataeibacter europaeus,"['631', '1430', '1429', '105', 'J890', 'J891']"
Emericella variecolor,['90']
Bizionia argentinensis,['514']
Enterobacter hormaechei subsp. hormaechei,"['220', '693']"
Alkalihalobacillus alcalophilus,"['J100', '31', '119', '220', '830', 'J28', '535b', 'J27', '514b', '92', '736', '381', '514', '450', '693']"
Asanoa hainanensis,"['J51', '554', '65']"
Faecalibacterium longum,"['110', '1611']"
Sulfitobacter indolifex,['514']
Brevibacterium epidermidis,"['53', 'J22', '92']"
Halomicrobium sp.,"['1399', '372']"
Actinoallomurus fulvus,"['987', '65', '553']"
Macrococcus equipercicus,"['693', '92']"
Filobacillus milosensis,"['J377', '607a']"
Rubrivivax gelatinosus,"['1042', '141c', '999', '92', 'J469', '514c', '1033', '833', '514', 'J475', 'J191', '830b', '935', '1526', 'J280', 'J741', '974', '429', '110', '53', 'J41', '372', '141', '11', '104b', 'J344', '830', '120a', '1', '193', 'J358', '1a', '1000', '760', '377a', '462', 'J43', '976', '402', 'J325', '582', 'J470', 'J14', 'J118', '977', 'J168', 'J265', '975', '533', '27', '960', '381', 'J908', 'J346', '997', '1122', '967', '11b', '195c', '1203a', '65', '535a', '535b', '998', '693', 'J22', '7', '339a', 'J366', '189', '220a', 'J282', '135', '191', '129', '63b', '188', '215', '311c', '1540', 'J28', '1085', '534', '535', '950', 'J13', 'J677', '220', 'J101', '1191', 'J489', '68', 'J26']"
Clostridium aestuarii,"['634b', 'J482']"
Actinosynnema mirum,"['J42', '554', '65']"
Devriesea agamarum,"['J28', '215', 'J256']"
Paenibacillus macerans,"['J84', '265', '600a', '141c', 'J12', '92', '275', '514c', '1246', 'J582', '58', '28', '1484', '271', '514', '1362', 'J1165', 'J475', 'J889', '31', '403', '825', '63', 'J75', '269', 'J207', '104', '1348', 'J676', '1356', 'J933', 'J907', 'J159', 'J744', '1523', '1167', 'J280', '1329', '1357', '9', '804', '792a', '1475', 'J866', 'J443', '429', '830c', '136', '110', '1163a', '1465', 'J377', 'J909', '1485', '1353', '67', '195d', '1076b', 'J181', 'J884', '1476', '1040', '29', '1210a', 'J855', '1347', '268', '1007', '826', '11', 'J226', '104b', 'J674', '1360', '54', 'J583', '1464', '1670', 'J710', '1303', '1616', '104c', '830', 'J92', 'J167', '503', '1305', '736', '81', '1', '130', 'J349', '1a', '119', '1597', 'J779', '760', '377a', '948', '1166', 'J43', '1011', 'J702', '412', '457', '402', '78', '578', '1011d', '1328', 'J14', 'J874', '457b', 'J118', 'J786', '1295', '253', '1349', '90', '545', '853a', '27', '960', 'J814', '1266', '173', '1361', '1166a', 'J640', '1279', 'J835', '464', '381', 'J488', 'J709', 'J346', '514b', '1133', '1639', '98', '1055', '1122', '11b', '195c', '641', '697', '1203a', '1350', '1293', '640', '1427', '1307', '65', '428', '1354', '1296', '323', '535b', '1290', '1355', 'J811', '1298', '1725', 'J966', 'J1321', '1829', '693', 'J569', 'J22', '906', '7', '1381', '503d', '189', '514f', '1015', '1318', 'J30', '838', '191', '1596', 'J900', '585', '1363', 'J720', 'J902', 'J872', '129', '266', '188', '215', '371', '339', '1364', 'J28', '1351', 'J865', 'J878', '194', '190', '1451', '1687', '535', 'J198', 'J13', 'J653', 'J677', 'J74', 'J836', 'J892', '220', 'J119', '1647', '784', 'J26', '1382', '1352', '63c']"
Arthrobotrys amerospora,['90']
Legionella steigerwaltii,['585']
Evansella clarkii,['31']
Cellulomonas flavigena,"['53', 'J28']"
Boudabousia marimammalium,"['217', '693']"
Chromobacterium amazonense,['830']
Desulfonauticus autotrophicus,"['J50', '248', '252', 'J66', 'J471', '383b', '987', '84', '65']"
Propionigenium modestum,"['J475', 'J843', '1a', 'J69', '92', '293', 'J118', '1490', 'J26', '514', '693']"
Methanocalculus taiwanensis,"['924', '924a']"
Sphingomonas aurantiaca,"['1', '830', '988']"
Arthrobacter citreus,"['53', 'J22']"
Sphingobium fuliginis,"['J475', '220', '462', '461', '535']"
Pestalotiopsis versicolor,['90']
Rhodococcus nanhaiensis,['535']
Prevotella nanceiensis,"['J14', '693', '104']"
Sordaria fimicola,"['90', '1a', '220', 'J150', '86', '457', '784', '163', '1']"
Penicillium verruculosum,"['J30', '129', '1076b', 'J226', '514']"
Ligilactobacillus agilis,"['J84', '339', 'J148', 'J259', 'J30', '11', 'J43', 'J13', '232', 'J25']"
Phacidium infestans,"['9', '189']"
Amaricoccus sp.,"['1587', '830', '1', '65']"
Nocardiopsis composta,"['553', '535', 'J49', '83', '65']"
Peptoniphilus koenoeneniae,['693']
Streptococcus penaeicida,['693']
Jiangella alkaliphila,"['J528', '553', '535', '852', '65']"
Arcicella aurantiaca,['830']
Roseisalinus antarcticus,"['621a', '514f']"
Methylocapsa acidiphila,"['1423', '922']"
Mycobacterium pallens,"['645', 'J386']"
Thermoascus aurantiacus,"['1040', 'J22', 'J30', '92', '514', '830', '129', '785', 'J31', '104', 'J551', 'J14', '830c', '220', 'J148', '372', 'J168', 'J26', '693']"
Spiroplasma melliferum,['1076b']
Streptococcus caballi,"['693', '92']"
Pseudonocardia spinosa,"['J346', 'J42', '1027', '65']"
Halanaerobium alcaliphilum,['807']
Acremonium zonatum,"['220', '830', '429', '217', 'J30', '129', 'J43', '190', '535', '1203', '1', '65', '693']"
Paraburkholderia unamae,['830']
Streptomonospora tuzyakensis,"['1159', '514']"
Vallitalea longa,['514e']
Cryptococcus terricola,"['186', '90', '129']"
Nocardia heshunensis,"['535', '65', 'J43']"
Gordonia cholesterolivorans,"['J43', '535', '215', '65']"
Photobacterium sanguinicancri,['514']
Arcanobacterium canis,"['693', '104']"
Flavobacterium swingsii,"['67', '830']"
Paenibacillus macquariensis subsp. macquariensis,"['J84', '634c', '1004', '904a', '600a', '1597a', '141c', 'J608', 'J849', 'J617', '211', '306', '1199', '514c', '1158', '1246', 'J705', 'J1177', '1484', '187', '91', '315', '1342', '1362', '1426', '31', '1463', 'J858', 'J1009', '825', 'J685', '186', '1327', 'J293', 'J696', '104', '1348', '882', 'J676', '630', '1655', 'J933', '1095', 'J990', 'J159', 'J166', '670', '1579', '1404', '1286', '430', '1662', 'J176', 'J183', 'J196', '312', '638', '968', '1101a', 'J41', '1485', '1353', '1313', '1630', '1076b', '141', '60', '1543', 'J181', 'J847', 'J848', 'J960', 'J983', 'J1256', 'J173', '1584', '429c', 'J1002', '268', '1323', 'J784', '946a', 'J226', '282', '54', '1308', '1234', 'J583', 'J1106', '159', 'J143', 'J374', '104c', '924', 'J92', '1531', '1250', 'J925', 'J809', 'J782', 'J721', '1096', 'J349', 'J718', '1a', '125', '613', '1506', '1166', 'J43', 'J589', '1011', '1400', '412', '1193', '887', 'J1053', '1519', '1555', '261', '221', 'J14', 'J874', '110a', 'J118', 'J786', '21', '1611', '940', '1263', '1449', '1349', 'J913', '90', '142', '853a', '1494', '27', '1557', '1292', '829', '1369', '1467', 'J898', '381', '1373', '1378', '959a', '298', '78c', '1454', '1661', 'J766', '1235', 'J346', 'J740', 'J1105', '98', '1055', '641', '1336', '1350', '1469', '1340', 'J1095', '1482', '1157', '1472', '1516', '1537', '254', '360', 'J456', '1273', 'J661', '429e', '573', '846a', '377b', '1582', '323', 'J1154', '383b', 'J511', '1298', '840', 'J306', '1500', '693', '906', '7', '1381', '195a', 'J565', '220a', '1318', '874', '1462', '927', 'J732', '1131', '1210b', '198', '1247', '1363', '431', '860', '1567', 'J427', 'J402', '1198', '795', '352', '1453', 'J17', '222', '311c', '371', '992', '1209', '120', '207', '1346', '1011b', '426', '1351', 'J169', '195', '314', 'J509', 'J684', '461', 'J283', '950', '1011a', 'J653', '210', '104a', '504', '1627', 'J119', '1291', '1343', 'J141', 'J11', '115', '171', '514a', '784', '205', '605', '265', '1042', '1539', '1459', '1669', '508', '1527a', '1299', 'J1234', '921', 'J765', '286', '1033', 'J775', '28', 'J1165', '1271', 'J729', 'J889', '93', '309', 'J953', '88', '740', 'J195', '529', '403', 'J776', 'J920', '1526b', '553', 'J454', '1601', 'J1185', 'J156', '466', '376', '1356', 'J896', '282a', '1520', 'J19', 'J27', '1580', '123', '535c', 'J280', 'J421', 'J993', 'J16', '1475', 'J866', '429', 'J274', '53', '1505', '1465', 'J713', '1078', '40', '195d', '813', '1052', '79', '1236', '1040', '29', '801', '1347', '35a', '826', '11', '104b', '1630c', 'J231', 'J256', '1360', '393', '193b', '924a', '1464', '1518', '1670', '503b', '1374', 'J493', '830', 'J839', 'J843', '1051', '1305', 'J797', '1248', '736', '1517', '1076', '1384', 'J967', 'J972', '193', '1524', '908', 'J1066', 'J861', '274', '1597', '292', 'J574', 'J682', '462', 'J1012', '1663', '880', 'J111', '852', 'J1183', '1509', '1561', '457b', '465', 'J232', '878', 'J701', 'J950', 'J671', '311', '1730', 'J981', '1568', '545', '541', '1266', '1361', 'J998', '1166a', '1636', 'J851', 'J938', '464', '904', '1474', '225', '572', 'J182', '206', '120d', '1237', '1409', '1604', 'J267', 'J275', 'J428', '1122', '1375', '11b', 'J409', '1267', 'J25', '586', '1195', '1293', '78b', '303', '1526a', '39', '1307', '1213', '1255', 'J57', '1301', 'J965', 'J1023', '535b', '141b', '283', '1326', 'J785', '1725', '664', '74', '1280', '846', '441', '135a', 'J774', 'J22', '463a', '1578', 'J598', '339a', '503d', '189', '514f', '558', '1015', 'J20', 'J30', 'J42', 'J534', 'J242', '1220', '284', '354', 'J190', 'J764', '281', 'J123', '1144', 'J1046', 'J852', 'J927', 'J828', '266', '215', '395a', '1124', '226', '607', '1564', 'J69', 'J28', 'J652', '194', 'J986', '436', '1115', '1452', '1501', '1526c', 'J944', '263', '300', '1139', 'J74', 'J892', '220', 'J987', 'J528', '1407', '362', '1647', 'J899', '1664', '434', '1352', '1382', 'J794', 'J791', '1528', '1277', '1140', '1473', 'J675', '987', '2', '92', '830a', 'J2', 'J83', 'J469', '1508', '1320', 'J468', '58', 'J582', '1090', '514', '1069', '1510', '1565', 'J475', 'J708', 'J40', '1294', '63', '861', '269', '1285', '1396', '1542', 'J1003', '1522', '1341', '1304', '513', '414', '1233', 'J695', 'J907', '1083', '452', 'J744', '813b', 'J807', '195b', '1329', '316', '1282', '9', '507b', '804', '792a', '163', '264', '1357', '1395', '81a', 'J443', 'J530', '260', 'J247', '26', '110', '1401', '1403', '161', '507a', 'J783', 'J1062', '372', 'J1020', '621', '67', 'J1130', 'J465', '113a', '435', '1470', 'J611', 'J855', '1588', 'J251', '1081', '10', '1203', 'J957', '1303', '1399', '1094', '1616', 'J167', 'J612', 'J363', '1190', 'J929', '120a', '503', 'J846', '1553', 'J586', 'J276', 'J1147', '1', '81', '130', '291', '1312', '1734', 'J461', '1527', 'J977', '119', '97', '382', '289', '377a', '1405', 'J338', '308', 'J597', 'J623', '120b', 'J77', '578', '181', '924b', 'J989', '1328', 'J823', 'J796', 'J926', '684', 'J302', '1251', '520', '215b', '853b', 'J168', '253', '54b', '907', '1538', 'J380', '1571', 'J945', '960', 'J814', '480', 'J203', 'J1328', 'J835', '1279', '1281', '1011c', '1489', '1490', '1160', 'J488', '301', '1585', '1277b', 'J1083', '785', '293', '1133', '1639', 'J291', '195c', '697', '377', '1203a', '3', 'J32', 'J342', '413', 'J72', '240', '1591', '640', '1427', '65', '1354', '535a', 'J628', '1290', '1355', '101', 'J811', '223', '1483', '1497', '302', '119c', 'J966', 'J1321', '310', '1566', '1456', 'J1014', '1560', '255', '1249', '51', '1122a', '172', 'J393', '82', '1488', '1492', 'J900', '1596', '1358', '1458', '645', 'J818', 'J1189', '585', 'J902', 'J720', 'J924', 'J940', 'J872', '636', '1423', 'J958', '129', 'J33', 'J962', 'J573', 'J697', '1468', '1529', 'J755', '383', '188', 'J230', 'J804', '59', 'J770', '1364', '1398', '1514', 'J7', 'J865', '288', '1297', '190', '535', 'J13', '467', 'J294', 'J985', '1322', '6', 'J423', 'J836', 'J1019', 'J1004', 'J1026', '1191', 'J204', '318', '246a', '351', '277', 'J329', 'J937', '124', 'J12', '1102', '275', '514d', '1031a', '8', '326', '271', '183', 'J820', 'J76', '88a', 'J778', '1224', '230', 'J75', 'J991', '311b', 'J207', 'J129', '1242', '1338', '1526', '1047', '1076a', '213', '1523', 'J853', '1257', 'J1043', '1167', '1024', '830d', '13', '172a', '704', '1664a', '1416', '1029', '287', '144', '830c', '136', '317', 'J1110', '203', '985', '185', '483', '61', '1163a', 'J377', 'J844', 'J909', 'J982', 'J442', '1201', 'J884', '1393', '1221', '1486', 'J1024', '1476', 'J789', '1211', '1284', 'J946', '1210a', '1289', '595', '1007', 'J187', 'J535', 'J706', '498', '122', '219', 'J674', '276', 'J772', '1330', '1552', 'J710', '1603', '671', 'J68', 'J455', 'J914', '1031', '105', 'J254', '1335', 'J795', '1208', 'J385', '1324', 'J591', 'J1057', '1477', '1577', '1334', 'J779', '760', '1058e', '948', 'J702', '457', '402', '78', 'J221', 'J731', '1011d', '115a', 'J724', '1749', '429d', '1525', '1295', '1163', 'J1001', '1503', '1722', 'J265', '330', '1569', '429b', '173', 'J21', '1757', 'J640', 'J941', '232', '57', '1480', 'J154', 'J988', '507', '1091', 'J762', '88b', 'J709', '1533', '514b', '305', 'J1045', '531', '1556', '1207', '1515', 'J954', '592', '1367', '174', '363', 'J49', '231', '1481', '1496', '428', '1210', '1296', 'J756', '227', '1512', 'J556', '1370', '1493', '1829', 'J569', '212', '1377', '784a', '1545', '368', '1583', 'J767', 'J1034', 'J1131', '1113', '838', '1106', 'J87', 'J282', '549', 'J97', '191', 'J50', '1311', 'J70', '516', 'J79', 'J733', 'J931', 'J262', '1205', 'J1203', 'J632', 'J327', '243', 'J683', 'J1098', '339', '1372', '1337', '1387', '119b', '634', '1526d', '1825', 'J707', 'J878', '1451', '1573', '1687', 'J198', '1132', '558a', '1105', '1143', '1389', 'J777', '380', 'J655', 'J677', '1216', '1406', 'J912', 'J978', '776', '111', 'J963', '369', '1200', 'J1164', '1388', '246', '1544', 'J26', '262', '63c']"
Ottowia beijingensis,['535']
Cylindrocarpon olidum var. crassum,['189']
Gordonibacter pamelaeae,"['J14', '339', 'J469', 'J282', '215', '693']"
Kribbella sancticallisti,"['J346', '830']"
Kytococcus schroeteri,"['J26', '92']"
Nocardia carnea,"['J50', 'J57', 'J346', '426', 'J66', '553', 'J43', '535', '65']"
Flavobacterium saliperosum,"['J534', '830']"
Haemophilus pittmaniae,['804']
Butyrivibrio fibrisolvens,"['J1029', '220', '330']"
Lapidilactobacillus dextrinicus,"['J84', 'J83', '11']"
Cryobacterium sp.,"['830', '92']"
Rhodanobacter ginsenosidimutans,['830c']
Apiosordaria verruculosa,['190']
Caldicellulosiruptor acetigenus,"['671', '186', '144a', '393']"
Corallococcus terminator,['9']
Cochliobolus homomorphus,"['92', '514c', '464', '1012a', '514', '191', '104c', '830', '11b', '1', '215', '419', '311c', '311a', '1704', '535', '220', '535b', '828', '693']"
Listeria booriae,"['215', '693']"
Orenia sivashensis,['591']
Xylogone sphaerospora,['191']
Spiroplasma litorale,['1076b']
Acidiphilium cryptum,"['J22', '220', '670', '545', '830', 'J41', '514b', 'J27', '1', '11', 'J118', 'J75', '269', '535', 'J129', 'J443', '514']"
Streptomyces alboflavus,"['J42', '84', '65']"
Sphingobium rhizovicinum,['830']
Clavibacter michiganensis,"['830', '53', '92', 'J26', '65']"
Geodermatophilus dictyosporus,"['J26', 'J30', '714', 'J25', '83', '65']"
Hugenholtzia roseola,['357']
Caniella muris,"['339', '693', '104']"
Meyerozyma guilliermondii,"['J30', '129', '186', 'J25', '393']"
Longispora urticae,"['J51', '553']"
Kodamaea ohmeri,"['J332', 'J30', '129', '186', 'J226', 'J25']"
Microbacterium yannicii,"['J26', '92']"
Lactobacillus panisapium,['232']
Roseovarius mucosus,['514']
Caldicellulosiruptor owensensis,['144b']
Penicillium citreonigrum,"['90', 'J30', '92', 'J226', '514c', '1011c', 'J475', '830', '1305', '129', '1203a', 'J28', '1329', 'J421', '78', '65', '220', 'J118', 'J26', '693']"
Microbispora sp.,"['248', '554', '84', '65']"
Brucella pseudogrignonensis,['220']
Drepanopeziza tremulae,"['90', '9']"
Burkholderia pyrrocinia,"['1', '220']"
Corynebacterium pseudodiphtheriticum,"['J28', '426', 'J156', '215b', '420', 'J26', '215', '693']"
Peribacillus kribbensis,['830']
Actinopolyspora lacussalsi,"['1504', 'J115']"
Tetragenococcus halophilus subsp. flandriensis,"['J69', '92']"
Shewanella woodyi,['514']
Nocardioides allogilvus,"['830', '65']"
Listeria welshimeri,"['J27', '215', '693']"
Komagataeibacter kakiaceti,"['J710', '1363', 'J709']"
Granulicella arctica,['830']
Maribacter aquivivus,['514']
Enterobacter ludwigii,"['220', '830', '92', '693']"
Breznakibacter xylanolyticus,['503']
Mesonia mobilis,['514']
Aliidiomarina maris,['514']
Elizabethkingia anophelis subsp. endophytica,['220']
Deinococcus wulumuqiensis,"['513', '830']"
Sphingopyxis chilensis,['220']
Psittacicella gerlachiana,"['535', '429', '545']"
Propionicicella superfundia,"['J28', '104']"
Penicillium olsonii,"['J226', '90', 'J30']"
Idiomarina loihiensis,['514']
Tepidibaculum saccharolyticum,['104']
Lelliottia nimipressuralis,"['535', 'J12']"
Clostridium bornimense,['104b']
Tetrasphaera veronensis,"['621', 'J346', '830']"
Haloferax mucosum,"['J168', '372', 'J402']"
Arenibacter algicola,['1354']
Mycobacterium arosiense,['645']
Flavobacterium indicum,['545']
Leptolinea tardivitalis,"['J435', '1004']"
Pannonibacter phragmitetus,['940']
Nocardia jejuensis,"['J57', '535', '65']"
Halodesulfovibrio oceani subsp. oceani,"['1040', 'J765']"
Phomopsis juniperovora,"['90', '9']"
Sporolactobacillus kofuensis,"['852', '830', 'J77']"
Archangium sp.,['9']
Eoetvoesia caeni,['535c']
Pseudomonas caeni,['535']
