,id,name,complex_medium,source,link,min_pH,max_pH,reference,description
770,731,THERMOSYNTROPHA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium731.pdf,8.5,8.5,,
771,732,DEHALOBACTER RESTRICTUS MEDIUM (TCE),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium732.pdf,7.2,7.2,,
772,732a,DESULFUROMONAS MEDIUM (TCE),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium732a.pdf,7.2,7.2,,
773,733,SULFITOBACTER PONTIACUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium733.pdf,7.5,7.8,,
774,734,METHANOBREVIBACTER CURVATUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium734.pdf,7.2,7.2,,
775,734a,METHANOBREVIBACTER CUTICULARIS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium734a.pdf,7.7,7.7,,
776,735,MALT EXTRACT GLUCOSE AGAR,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium735.pdf,5.4,5.4,,
777,736,RICH MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium736.pdf,7.2,7.2,,
778,737,DPM MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium737.pdf,6.8,6.8,,
779,738,BPHD Medium,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium738.pdf,6.5,6.5,,
780,739,DESULFONEMA ISHIMOTOI MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium739.pdf,7.0,7.0,,
781,740,FERVIDOBACTERIUM TF(A) MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium740.pdf,6.9,6.9,,
782,742,DESULFONATRONOVIBRIO MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium742.pdf,9.5,9.7,,
783,743,HYDROGENOBACTER ACIDOPHILUS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium743.pdf,3.0,3.0,,
784,744,HYDROGENOBACTER HALOPHILUS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium744.pdf,6.8,7.0,,
785,745,RHODOBIUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium745.pdf,,,,
786,746,RHODOVULUM STRICTUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium746.pdf,7.8,7.8,,
787,747,DSIC MEDIUM (modified),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium747.pdf,7.0,7.1,,
788,748,CENS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium748.pdf,,,,
789,749,THERMODESULFOVIBRIO YELLOWSTONII MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium749.pdf,7.0,7.0,,
790,750,MEDIUM FOR MARINE METHYLOTROPHS,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium750.pdf,7.0,7.0,,
791,751,SC MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium751.pdf,6.6,6.6,,
792,752,HALOMONAS PANTELLERIENSE,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium752.pdf,9.0,9.0,,
793,753,MY MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium753.pdf,6.0,6.0,,
794,754,INORGANIC SALTS-MALTOSE MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium754.pdf,7.5,7.5,,
795,755,HALOBACILLUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium755.pdf,7.5,7.5,,
796,756,HETEROTROPHIC NITROBACTER MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium756.pdf,7.4,7.4,,
797,756a,MIXOTROPHIC NITROBACTER MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium756a.pdf,7.4,7.4,,
798,756b,10% MIXOTROPHIC NITROBACTER MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium756b.pdf,8.6,8.6,,
799,756c,AUTOTROPHIC NITROBACTER MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium756c.pdf,7.4,7.6,,
800,756d,NITROSPIRA MOSCOVIENSIS,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium756d.pdf,7.4,7.6,,
801,760,MARINE THERMOCOCCUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium760.pdf,,,,
802,761,HALOTHERMOTHRIX ORENII,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium761.pdf,7.0,7.0,,
803,762,HALOMONAS DESIDERATA MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium762.pdf,9.5,10.0,,
804,763,BOSEA THIOOXIDANS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium763.pdf,7.5,8.5,,
805,764,HALOANAEROBIUM LACUSROSEUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium764.pdf,7.0,7.0,,
806,765,ISOSPHAERA PALLIDA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium765.pdf,7.9,7.9,,
807,766,THERMOCOCCUS CHITINOPHAGUS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium766.pdf,6.7,6.7,,
808,767,ERYTHROMICROBIUM AND ROSEOCOCCUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium767.pdf,7.5,7.8,,
809,768,M17 MEDIUM FOR FILOMICROBIUM FUSIFORME,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium768.pdf,7.2,7.2,,
810,769,CLOSTRIDIUM VINCENTII MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium769.pdf,6.5,6.5,,
811,770,SULFOPHOBOCOCCUS ZILLIGII MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium770.pdf,7.5,7.5,,
812,771,SULFUROSPIRILLUM BARNESII MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium771.pdf,7.2,7.4,,
813,772,PARACOCCUS ALCALIPHILUS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium772.pdf,9.0,9.0,,
814,773,PARACOCCUS KOCURII MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium773.pdf,6.8,7.0,,
815,774,MEDIUM FOR PARACOCCUS AMINOPHILUS AND P. AMINOVORANS,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium774.pdf,7.0,7.0,,
816,775,R - CW MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium775.pdf,5.5,5.5,,
817,776,MICROLUNATUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium776.pdf,7.0,7.0,,
818,778,THERMOTERRABACTERIUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium778.pdf,6.8,6.8,,
819,778a,THERMOLITHOBACTER MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium778a.pdf,7.2,7.2,,
820,778b,CALDIMICROBIUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium778b.pdf,7.0,7.2,,
821,779,CAPNOCYTOPHAGA II MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium779.pdf,7.6,7.8,,
822,780,MIDDLEBROOK MEDIUM WITH MYCOBACTIN,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium780.pdf,,,,
823,781,DUNG EXTRACT AGAR,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium781.pdf,,,,
824,782,OM-2 MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium782.pdf,8.5,9.0,,
825,783,HYDROGENOTHERMUS HIRSCHII MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium783.pdf,7.0,7.0,,
826,784,NATRONIELLA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium784.pdf,9.5,10.0,,
827,784a,METHANOCALCULUS NATRONOPHILUS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium784a.pdf,9.0,9.5,,
828,785,BOGORIELLA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium785.pdf,9.6,9.6,,
829,786,DETHIOSULFOVIBRIO PEPTIDOVORANS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium786.pdf,7.2,7.4,,
830,788,CALORAMATOR MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium788.pdf,7.2,7.4,,
831,789,DILUTE POTATO MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium789.pdf,6.8,6.8,,
832,790,PEPTONE-YEAST MEDIUM with MgSO4,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium790.pdf,7.0,7.0,,
833,791,PORPHYROBACTER TEPIDARIUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium791.pdf,7.5,7.5,,
834,792,PYROLOBUS FUMARII MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium792.pdf,5.8,5.8,,
835,792a,THERMOVIBRIO AMMONIFICANS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium792a.pdf,5.8,5.8,,
836,792b,CAMINIBACTER MEDIATLANTICUS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium792b.pdf,5.7,5.7,,
837,792c,NAUTILIA NITRATIREDUCENS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium792c.pdf,6.5,6.5,,
838,793,MOORELLA GLYCERINI MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium793.pdf,6.7,6.7,,
839,794,PSEUDOTHERMOTOGA HYPOGEA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium794.pdf,7.0,7.2,,
840,795,STETTERIA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium795.pdf,6.0,6.0,,
841,795a,LEBETIMONAS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium795a.pdf,5.5,5.5,,
842,796,ARCHAEOGLOBUS VENEFICUS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium796.pdf,7.0,7.0,,
843,797,MODIFIED CHOPPED MEAT MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium797.pdf,7.0,7.0,,
844,798,TINDALLIA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium798.pdf,9.0,9.0,,
845,800,ANAEROBIOSPIRILLUM THOMASII MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium800.pdf,6.9,6.9,,
846,801,MALTEXTRACT/CHARCOAL MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium801.pdf,5.6,5.6,,
847,802,GRACILIBACILLUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium802.pdf,7.8,7.8,,
848,803,SPHAEROTILUS-LEPTOTHRIX MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium803.pdf,7.1,7.1,,
849,804,HAEMOPHILUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium804.pdf,,,,
850,805,METHYLOBACTERIUM THIOCYANATUM MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium805.pdf,,,,
851,806,THERMOCOCCUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium806.pdf,7.2,7.2,,
852,807,HALOANAEROBIUM ALCALIPHILUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium807.pdf,7.0,7.0,,
853,808,SS1-MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium808.pdf,6.8,6.8,,
854,809,ALCANIVORAX BORKUMENSIS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium809.pdf,7.0,7.5,,
855,810,SKIM MILK/GLUCOSE AGAR,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium810.pdf,6.8,6.8,,
856,811,ACTIVATED CARBON MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium811.pdf,7.5,7.5,,
857,812,SULFOBACILLUS DISULFIDOOXIDANS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium812.pdf,2.3,2.3,,
858,813,DESULFONATRONUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium813.pdf,8.8,9.0,,
859,813a,DESULFONATRONUM THIODISMUTANS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium813a.pdf,9.0,9.5,,
860,813b,DESULFONATRONUM LACUSTRE MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium813b.pdf,8.8,9.0,,
861,814,METHANOBACTERIUM SUBTERRANEUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium814.pdf,8.0,8.5,,
862,815,DESULFOHALOTOMACULUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium815.pdf,7.2,7.2,,
863,815a,DESULFOCELLA HALOPHILA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium815a.pdf,7.2,7.2,,
864,816,SPOROTOMACULUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium816.pdf,7.6,7.6,,
865,817,THERMOSPHAERA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium817.pdf,6.5,6.5,,
866,818,CHRYSIOGENES MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium818.pdf,7.4,7.8,,
867,819,SEDIMINISPIROCHAETA SMARAGDINAE MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium819.pdf,7.0,7.0,,
868,821,FUNDIBACTER JADENSIS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium821.pdf,,,,
869,822,"FRR-6, FRR-8 MEDIUM",1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium822.pdf,7.2,7.2,,
870,823,HALOBACULUM GOMORRENSE MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium823.pdf,7.0,7.0,,
871,824,TISSIERELLA CREATINOPHILA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium824.pdf,7.5,8.0,,
872,825,METHANOBACTERIUM II MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium825.pdf,6.8,7.0,,
873,825a,METHANOBACTERIUM II MEDIUM (N2/CO2),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium825a.pdf,6.8,7.0,,
874,826,GEOBACTER SULFURREDUCENS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium826.pdf,6.8,6.8,,
875,827,THERMOANAEROBACTER SULFUROPHILUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium827.pdf,6.8,7.0,,
876,828,NEVSKIA MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium828.pdf,7.0,7.2,,
877,829,DESULFUROBACTERIUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium829.pdf,6.0,6.0,,
878,829a,DESULFUROBACTERIUM ATLANTICUM MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium829a.pdf,6.0,6.0,,
879,829b,THERMODESULFOBACTERIUM HYDROGENIPHILUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium829b.pdf,6.5,6.5,,
880,829c,DESULFUROBACTERIUM CRINIFEX MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium829c.pdf,6.0,6.5,,
881,829d,DESULFUROBACTERIUM INDICUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium829d.pdf,6.0,6.5,,
882,830,R2A MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium830.pdf,7.2,7.2,,
883,830a,MEDIUM R2A MODIFIED,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium830a.pdf,7.2,7.2,,
884,830b,MEDIUM R2A FOR DENITRIFYING BACTERIA,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium830b.pdf,,,,
885,830c,REACTIVATION WITH LIQUID MEDIUM 830,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium830c.pdf,7.2,7.2,,
886,830d,R2A MEDIUM (MICROAEROBIC),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium830d.pdf,5.0,5.5,,
887,831,PEPTON-CORN MEAL MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium831.pdf,7.2,7.2,,
888,833,DEHALOSPIRILLUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium833.pdf,7.3,7.6,,
889,834,COPROTHERMOBACTER PLATENSIS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium834.pdf,7.0,7.0,,
890,835,DESULFUROMONAS CHLOROETHENICA MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium835.pdf,7.0,7.2,,
891,836,DESULFITOBACTERIUM PCP-1 MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium836.pdf,7.5,7.5,,
892,837,DESULFUROMONAS PALMITATIS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium837.pdf,6.9,6.9,,
893,838,GEOANAEROBACTER MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium838.pdf,6.8,6.8,,
894,840,SERPULINA MURDOCHII MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium840.pdf,,,,Strains can also grow on: Trypticase Soy Agar (BBL 11043) with 5% defibrinated sheep blood or Columbia Agar Plates with 5% sheep blood (BBL 4354005)
895,841,MSV-THIOTRIX-MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium841.pdf,7.4,7.4,,
896,842,HALOANAEROBACTER SALINARIUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium842.pdf,7.2,7.4,,
897,843,HELMUTKOENIGIA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium843.pdf,7.2,7.4,,
898,844,BACTERIOVORAX MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium844.pdf,,,,
899,845,SPIRILLUM WINOGRADSKYI MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium845.pdf,7.2,7.4,,
900,846,AMINOMONAS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium846.pdf,7.2,7.2,,
901,846a,AMINOBACTERIUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium846a.pdf,7.2,7.2,,
902,847,MACROMONAS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium847.pdf,7.2,7.4,,
903,848,RAE MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium848.pdf,3.8,3.8,,
904,849,AE MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium849.pdf,,,,
905,850,ALTERNATIVE ACETOBACTER INTERMEDIUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium850.pdf,,,,
906,851,GLUCOSE SULFIDE MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium851.pdf,7.3,7.3,,
907,852,GYP GLUCOSE-YEAST-PEPTONE MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium852.pdf,6.8,6.8,,
908,853,FUSIBACTER MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium853.pdf,7.2,7.4,,
909,853a,FUSIBACTER TUNISIENSIS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium853a.pdf,7.2,7.4,,
910,853b,FUSIBACTER BIZERTENSIS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium853b.pdf,7.2,7.4,,
911,854,HIPPEA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium854.pdf,6.0,6.2,,
912,855,THAUERA AROMATICA MEDIUM (ANAEROB),0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium855.pdf,7.2,7.2,,
913,856,STARCH NITRATE MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium856.pdf,,,,
914,857,BACTO MIDDLEBROOK 7H9 BROTH,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium857.pdf,6.4,6.8,,
915,858,ANAEROBIC CHOLESTEROL MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium858.pdf,6.8,7.2,,
916,859,LACTOBACILLUS MEDIUM IV,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium859.pdf,6.3,6.3,,
917,860,ANAEROCOLUMNA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium860.pdf,7.0,7.2,,
918,861,DESULFOFRIGUS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium861.pdf,7.0,7.2,,
919,861a,DESULFOTALEA PSYCHROPHILA MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium861a.pdf,7.0,7.2,,
920,863,METHANOTHERMOBACTER/METHANOBACTERIUM TRANSDUCTION MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium863.pdf,7.0,7.0,,
921,864,HALOTHIOBACILLUS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium864.pdf,6.5,7.0,,
922,866,DESULFOFALX MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium866.pdf,8.8,9.0,,
923,867,RHODOBACTER VELDKAMPII MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium867.pdf,,,,
924,869,ANAEROBIC TRYPTIC SOY BROTH MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium869.pdf,5.5,5.5,,
925,870,SYNTROPHOTHERMUS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium870.pdf,7.0,7.0,,
926,871,GYM + SEAWATER,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium871.pdf,7.0,7.4,,
927,872,PAPILLIBACTER MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium872.pdf,7.2,7.5,,
928,873,THERMOANAEROVIBRIO MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium873.pdf,7.0,7.3,,
929,874,FERROPLASMA ACIDIPHILUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium874.pdf,1.6,1.8,,
930,875,DESULFACINUM HYDROTHERMALE MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium875.pdf,7.0,7.3,,
931,876,DESULFOTHERMUS NAPHTHAE MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium876.pdf,6.7,6.9,,
932,877,LUEDEMANN MEDIUM (LUEDEMANN; 1968),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium877.pdf,8.6,8.6,,
933,878,THERMUS 162 MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium878.pdf,7.2,7.2,,
934,879,CLOSTRIDIUM LJUNGDAHLII MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium879.pdf,5.9,5.9,,
935,880,THERMOACETOGENIUM MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium880.pdf,7.0,7.2,,
936,881,DENITROVIBRIO MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium881.pdf,7.0,7.2,,
937,882,LEPTOSPIRILLUM (HH) MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium882.pdf,1.8,1.8,,
